materia,grupo,aula
654P,A|4|54|||20251~S2,CIM
1544,A|4|54|||20251~S2,C12
2542,A|4|54|||20251~S2,Z21
5542,A|4|54|||20251~S2,A11
6543,A|4|54|||20251~S2,F15
7543,A|4|54|||20251~S2,CIM
2541,A|4|54|||20251~S2,E12
2545,A|4|54|||20251~S2,X12
3545,A|4|54|||20251~S2,Y13
4543,A|4|54|||20251~S2,F3C
4546,A|4|54|||20251~S2,E26
5544,A|4|54|||20251~S2,F14
6542,A|4|54|||20251~S2,E19
7542,A|4|54|||20251~S2,E17
754U,A|4|54|||20251~S2,F20
754V,A|4|54|||20251~S3,LM1
754W,A|4|54|||20251~S3,LM1
5546,A|4|54|||20251~S3,E34
8543,A|4|54|||20251~S3,CIM
854S,A|4|54|||20251~S3,F28
854T,A|4|54|||20251~S3,LM1
6545,A|4|54|||20251~S3,E33
854R,A|4|54|||20251~S3,F33
1541,A|4|54|||20251~S3,F14
1542,A|4|54|||20251~S3,E24
2543,A|4|54|||20251~S3,E14
2546,A|4|54|||20251~S3,Y12
4541,A|4|54|||20251~S3,A11
4544,A|4|54|||20251~S3,E25
4547,A|4|54|||20251~S3,E31
5547,A|4|54|||20251~S3,U23
6546,A|4|54|||20251~S3,G26
7546,A|4|54|||20251~S3,E19
8542,A|4|54|||20251~S3,X22
3547,C|4|54|||20251~S1,E32
6543,C|4|54|||20251~S1,Z21
6544,C|4|54|||20251~S1,X13
9541,C|4|54|||20251~S1,E26
3541,C|4|54|||20251~S1,Y13
4541,C|4|54|||20251~S1,Y11
7543,C|4|54|||20251~S1,LM2
1542,C|4|54|||20251~S1,E15
1544,C|4|54|||20251~S1,E28
2542,C|4|54|||20251~S1,E16
2545,C|4|54|||20251~S1,E26
2547,C|4|54|||20251~S1,E37
3543,C|4|54|||20251~S1,E27
4543,C|4|54|||20251~S1,G25
4546,C|4|54|||20251~S1,E12
5541,C|4|54|||20251~S1,E37
5543,C|4|54|||20251~S1,F35
5546,C|4|54|||20251~S1,U22
6541,C|4|54|||20251~S1,F17
6545,C|4|54|||20251~S1,F20
6547,C|4|54|||20251~S1,G11
8542,C|4|54|||20251~S1,F20
7542,C|4|54|||20251~S2,E33
8543,C|4|54|||20251~S2,LM2
2544,C|4|54|||20251~S2,E19
7546,C|4|54|||20251~S2,U21
4544,C|4|54|||20251~S2,E19
5544,C|4|54|||20251~S2,G23
1541,C|4|54|||20251~S2,T12
1543,C|4|54|||20251~S2,Z21
1546,C|4|54|||20251~S2,E26
2543,C|4|54|||20251~S2,X13
2546,C|4|54|||20251~S2,E28
3542,C|4|54|||20251~S2,E37
3545,C|4|54|||20251~S2,E37
4545,C|4|54|||20251~S2,E28
4547,C|4|54|||20251~S2,E31
5542,C|4|54|||20251~S2,T12
5545,C|4|54|||20251~S2,F25
5547,C|4|54|||20251~S2,E23
6542,C|4|54|||20251~S2,E32
6546,C|4|54|||20251~S2,Y13
7541,C|4|54|||20251~S2,G21
2541,D|4|54|||20251~S1,E28
2547,D|4|54|||20251~S1,Y13
5545,D|4|54|||20251~S1,X12
9541,D|4|54|||20251~S1,E31
2542,D|4|54|||20251~S1,E31
2545,D|4|54|||20251~S1,E28
3542,D|4|54|||20251~S1,F36
3545,D|4|54|||20251~S1,F36
4542,D|4|54|||20251~S1,E28
4544,D|4|54|||20251~S1,2A1
4546,D|4|54|||20251~S1,E31
5542,D|4|54|||20251~S1,E25
5544,D|4|54|||20251~S1,E33
5547,D|4|54|||20251~S1,Z21
6543,D|4|54|||20251~S1,E37
6545,D|4|54|||20251~S1,E15
7541,D|4|54|||20251~S1,E12
7546,D|4|54|||20251~S1,E17
7543,D|4|54|||20251~S2,V11
8543,D|4|54|||20251~S2,CIM
1542,D|4|54|||20251~S2,Y13
2543,D|4|54|||20251~S2,E33
2546,D|4|54|||20251~S2,F3A
3543,D|4|54|||20251~S2,E31
4541,D|4|54|||20251~S2,F20
4543,D|4|54|||20251~S2,F20
4545,D|4|54|||20251~S2,E25
5541,D|4|54|||20251~S2,E37
5543,D|4|54|||20251~S2,U21
5546,D|4|54|||20251~S2,F20
6541,D|4|54|||20251~S2,E37
6544,D|4|54|||20251~S2,E23
6547,D|4|54|||20251~S2,X11
7542,D|4|54|||20251~S2,U12
8542,D|4|54|||20251~S2,E37
4544,E|4|54|||20251~S1,E37
5542,E|4|54|||20251~S1,E14
6543,E|4|54|||20251~S1,E14
9541,E|4|54|||20251~S1,X11
2541,E|4|54|||20251~S1,E31
2543,E|4|54|||20251~S1,E23
2547,E|4|54|||20251~S1,2A2
3545,E|4|54|||20251~S1,A11
5541,E|4|54|||20251~S1,2A1
5544,E|4|54|||20251~S1,E28
6541,E|4|54|||20251~S1,E34
6546,E|4|54|||20251~S1,F20
5545,E|4|54|||20251~S2,X13
8542,E|4|54|||20251~S2,F3A
8543,E|4|54|||20251~S2,CIM
2542,E|4|54|||20251~S2,E33
2545,E|4|54|||20251~S2,E19
3542,E|4|54|||20251~S2,T12
4542,E|4|54|||20251~S2,F3A
5543,E|4|54|||20251~S2,Z21
5547,E|4|54|||20251~S2,U13
6544,E|4|54|||20251~S2,F28
7541,E|4|54|||20251~S2,E3A
