materia,grupo,aula
3505,A|8|50|||20251~S2,LCC
4503,A|8|50|||20251~S2,LAM
4506,A|8|50|||20251~S2,L14
5504,A|8|50|||20251~S2,LAM
6502,A|8|50|||20251~S2,L13
6504,A|8|50|||20251~S2,LAM
7503,A|8|50|||20251~S2,LAM
1503,A|8|50|||20251~S2,F13
1505,A|8|50|||20251~S2,F13
2503,A|8|50|||20251~S2,
3501,A|8|50|||20251~S2,
3504,A|8|50|||20251~S2,EE4
4502,A|8|50|||20251~S2,EE5
5506,A|8|50|||20251~S2,
7504,A|8|50|||20251~S2,EE2
750G,A|8|50|||20251~S2,
8501,A|8|50|||20251~S2,F13
850J,A|8|50|||20251~S2,
850L,A|8|50|||20251~S2,
850N,A|8|50|||20251~S2,
0500,A|8|50|||20251~S2,EE2
1502,C|8|50|||20251~S1,LCC
3503,C|8|50|||20251~S1,LAM
3506,C|8|50|||20251~S1,L13
4505,C|8|50|||20251~S1,LAM
5504,C|8|50|||20251~S1,L14
6502,C|8|50|||20251~S1,LAM
6504,C|8|50|||20251~S1,L13
7503,C|8|50|||20251~S1,L14
1501,C|8|50|||20251~S1,
2503,C|8|50|||20251~S1,EE5
3501,C|8|50|||20251~S1,E35
4501,C|8|50|||20251~S1,
6501,C|8|50|||20251~S1,
7501,C|8|50|||20251~S1,
7506,C|8|50|||20251~S1,
8505,C|8|50|||20251~S1,F13
2502,C|8|50|||20251~S2,LCC
3505,C|8|50|||20251~S2,L14
4504,C|8|50|||20251~S2,LAM
4506,C|8|50|||20251~S2,LCC
5505,C|8|50|||20251~S2,LCC
6503,C|8|50|||20251~S2,L14
6505,C|8|50|||20251~S2,LAM
8504,C|8|50|||20251~S2,L13
1503,C|8|50|||20251~S2,EE2
2504,C|8|50|||20251~S2,EE4
3502,C|8|50|||20251~S2,F13
5506,C|8|50|||20251~S2,
6506,C|8|50|||20251~S2,
7504,C|8|50|||20251~S2,F13
8501,C|8|50|||20251~S2,F13
850M,C|8|50|||20251~S2,EE5
